composition,cr_pct,time,h,P,phase
Fe4Cr12,75.0,1.067585,0.42552809999999996,27.10803,unloading
Fe4Cr12,75.0,1.068585,0.4170281,25.543,unloading
Fe4Cr12,75.0,1.069585,0.4085281,24.03863,unloading
Fe4Cr12,75.0,1.070585,0.4000281,22.59313,unloading
Fe4Cr12,75.0,1.071585,0.3915281,21.2052,unloading
Fe4Cr12,75.0,1.072585,0.3830281,19.87347,unloading
Fe4Cr12,75.0,1.073585,0.3745281,18.59808,unloading
Fe4Cr12,75.0,1.074585,0.36602809999999997,17.3776,unloading
Fe4Cr12,75.0,1.075585,0.3575281,16.21127,unloading
Fe4Cr12,75.0,1.076585,0.3490281,15.09824,unloading
Fe4Cr12,75.0,1.077585,0.3405281,14.03667,unloading
Fe4Cr12,75.0,1.078585,0.3320281,13.02472,unloading
Fe4Cr12,75.0,1.079585,0.3235281,12.06195,unloading
Fe4Cr12,75.0,1.080585,0.3150281,11.14666,unloading
Fe4Cr12,75.0,1.081585,0.30652809999999997,10.27832,unloading
Fe4Cr12,75.0,1.082585,0.2980281,9.455201,unloading
Fe4Cr12,75.0,1.083585,0.2895281,8.676319,unloading
Fe4Cr12,75.0,1.084585,0.2810281,7.94045,unloading
Fe4Cr12,75.0,1.085585,0.2725281,7.247648,unloading
Fe4Cr12,75.0,1.086585,0.2640281,6.595217,unloading
Fe4Cr12,75.0,1.087585,0.2555281,5.983064,unloading
Fe4Cr12,75.0,1.088585,0.24702809999999997,5.408945,unloading
Fe4Cr12,75.0,1.089585,0.2385281,4.873204,unloading
Fe4Cr12,75.0,1.090585,0.23002809999999999,4.373539,unloading
Fe4Cr12,75.0,1.091585,0.22152809999999998,3.909843,unloading
Fe4Cr12,75.0,1.092585,0.2130281,3.479065,unloading
Fe4Cr12,75.0,1.093585,0.2045281,3.080134,unloading
Fe4Cr12,75.0,1.094585,0.19602809999999998,2.712068,unloading
Fe4Cr12,75.0,1.095585,0.1875281,2.373308,unloading
Fe4Cr12,75.0,1.096585,0.1790281,2.06283,unloading
Fe4Cr12,75.0,1.097585,0.1705281,1.780196,unloading
Fe4Cr12,75.0,1.098585,0.16202809999999998,1.523577,unloading
Fe4Cr12,75.0,1.099585,0.1535281,1.292033,unloading
Fe4Cr12,75.0,1.1,0.15,1.215722,unloading
Fe0Cr16,100.0,0.01058493,0.0006907800000000002,1.623889e-12,loading
Fe0Cr16,100.0,0.01158493,0.001700779999999999,6.61804e-13,loading
Fe0Cr16,100.0,0.01258493,0.0027107799999999994,2.334126e-12,loading
Fe0Cr16,100.0,0.01358493,0.00372078,1.859286e-12,loading
Fe0Cr16,100.0,0.01458493,0.00473078,7.053195e-13,loading
Fe0Cr16,100.0,0.01558493,0.005740779999999999,8.585955e-12,loading
Fe0Cr16,100.0,0.01658493,0.00675078,7.078521e-12,loading
Fe0Cr16,100.0,0.01758493,0.00776078,2.066222e-12,loading
Fe0Cr16,100.0,0.01858493,0.00877078,1.409127e-12,loading
Fe0Cr16,100.0,0.01958493,0.009780780000000001,4.233547e-12,loading
Fe0Cr16,100.0,0.02058493,0.010790779999999998,4.215296e-15,loading
Fe0Cr16,100.0,0.02158493,0.011800779999999999,1.593633e-12,loading
Fe0Cr16,100.0,0.02258493,0.012810779999999999,7.159143e-14,loading
Fe0Cr16,100.0,0.02358493,0.01382078,7.053212e-12,loading
Fe0Cr16,100.0,0.02458493,0.01483078,2.517607e-12,loading
Fe0Cr16,100.0,0.02558493,0.01584078,7.907563e-12,loading
Fe0Cr16,100.0,0.02658493,0.016850780000000003,3.135917e-12,loading
Fe0Cr16,100.0,0.02758493,0.01786078,7.977091e-13,loading
Fe0Cr16,100.0,0.02858493,0.018870779999999997,1.934427e-12,loading
Fe0Cr16,100.0,0.02958493,0.01988078,5.033269e-12,loading
Fe0Cr16,100.0,0.03058493,0.020890779999999998,2.673214e-12,loading
Fe0Cr16,100.0,0.03158493,0.021900779999999995,8.241655e-12,loading
Fe0Cr16,100.0,0.03258493,0.02291078,9.635915e-12,loading
Fe0Cr16,100.0,0.03358493,0.023920779999999996,1.36469e-11,loading
Fe0Cr16,100.0,0.03458493,0.02493078,7.513118e-12,loading
Fe0Cr16,100.0,0.03558493,0.025940779999999997,1.209148e-11,loading
Fe0Cr16,100.0,0.03658493,0.02695078,1.76547e-06,loading
Fe0Cr16,100.0,0.03758493,0.027960779999999998,5.782288e-05,loading
Fe0Cr16,100.0,0.03858493,0.028970779999999995,0.0001342633,loading
Fe0Cr16,100.0,0.03958493,0.02998078,0.0002225656,loading
Fe0Cr16,100.0,0.04058493,0.030990779999999996,0.000299043,loading
Fe0Cr16,100.0,0.04158493,0.03200078,0.0004452509,loading
Fe0Cr16,100.0,0.04258493,0.033010779999999997,0.0005523463,loading
Fe0Cr16,100.0,0.04358493,0.03402078,0.0006106079,loading
Fe0Cr16,100.0,0.04458493,0.03503078,0.0006702239,loading
Fe0Cr16,100.0,0.04558493,0.03604078,0.0008160741,loading
Fe0Cr16,100.0,0.04658493,0.03705078,0.0009535839,loading
Fe0Cr16,100.0,0.04758493,0.038060779999999995,0.001074177,loading
Fe0Cr16,100.0,0.04858493,0.03907078,0.001235238,loading
Fe0Cr16,100.0,0.04958493,0.040080779999999996,0.001411314,loading
Fe0Cr16,100.0,0.05058493,0.04109078,0.001474013,loading
Fe0Cr16,100.0,0.05158493,0.04210078,0.001605736,loading
Fe0Cr16,100.0,0.05258493,0.04311078,0.001697688,loading
Fe0Cr16,100.0,0.05358493,0.04412078,0.001860911,loading
Fe0Cr16,100.0,0.05458493,0.045130779999999995,0.002156344,loading
Fe0Cr16,100.0,0.05558493,0.04614078,0.002287711,loading
Fe0Cr16,100.0,0.05658493,0.047150779999999996,0.002415309,loading
Fe0Cr16,100.0,0.05758493,0.04816078,0.002595625,loading
Fe0Cr16,100.0,0.05858493,0.04917078,0.002844146,loading
Fe0Cr16,100.0,0.05958493,0.05018078,0.003058323,loading
Fe0Cr16,100.0,0.06058493,0.05119078,0.003228372,loading
Fe0Cr16,100.0,0.06158493,0.052200779999999995,0.003434114,loading
Fe0Cr16,100.0,0.06258493,0.05321077999999999,0.003697567,loading
Fe0Cr16,100.0,0.06358493,0.05422078,0.00393381,loading
Fe0Cr16,100.0,0.06458493,0.05523078,0.004181826,loading
Fe0Cr16,100.0,0.06558493,0.05624078,0.004450785,loading
Fe0Cr16,100.0,0.06658493,0.057250779999999994,0.004719728,loading
Fe0Cr16,100.0,0.06758493,0.05826077999999999,0.005014079,loading
Fe0Cr16,100.0,0.06858493,0.05927078,0.005293794,loading
Fe0Cr16,100.0,0.06958493,0.06028078,0.005702053,loading
Fe0Cr16,100.0,0.07058493,0.061290779999999996,0.006081037,loading
Fe0Cr16,100.0,0.07158493,0.06230077999999999,0.006365153,loading
Fe0Cr16,100.0,0.07258493,0.06331078000000001,0.006657305,loading
Fe0Cr16,100.0,0.07358493,0.06432078000000001,0.007079484,loading
Fe0Cr16,100.0,0.07458493,0.06533078,0.007580075,loading
Fe0Cr16,100.0,0.07558493,0.06634078,0.008080606,loading
Fe0Cr16,100.0,0.07658493,0.06735078,0.008612621,loading
Fe0Cr16,100.0,0.07758493,0.06836078000000001,0.009204604,loading
Fe0Cr16,100.0,0.07858493,0.06937078,0.009649792,loading
Fe0Cr16,100.0,0.07958493,0.07038078,0.01023265,loading
Fe0Cr16,100.0,0.08058493,0.07139078,0.0108894,loading
Fe0Cr16,100.0,0.08158493,0.07240078000000001,0.01171278,loading
Fe0Cr16,100.0,0.08258493,0.07341078000000001,0.01258733,loading
Fe0Cr16,100.0,0.08358493,0.07442078,0.0133967,loading
Fe0Cr16,100.0,0.08458493,0.07543078,0.01435951,loading
Fe0Cr16,100.0,0.08558493,0.07644078,0.01551806,loading
Fe0Cr16,100.0,0.08658493,0.07745078000000001,0.01679765,loading
Fe0Cr16,100.0,0.08758493,0.07846078000000001,0.01815927,loading
Fe0Cr16,100.0,0.08858493,0.07947078,0.01979493,loading
Fe0Cr16,100.0,0.08958493,0.08048078,0.0217122,loading
Fe0Cr16,100.0,0.09058493,0.08149078,0.02395604,loading
Fe0Cr16,100.0,0.09158493,0.08250078000000001,0.02662791,loading
Fe0Cr16,100.0,0.09258493,0.08351078,0.02997395,loading
Fe0Cr16,100.0,0.09358493,0.08452078,0.03411717,loading
Fe0Cr16,100.0,0.09458493,0.08553078,0.03954639,loading
Fe0Cr16,100.0,0.09558493,0.08654078000000001,0.0469307,loading
Fe0Cr16,100.0,0.09658493,0.08755078000000001,0.05754685,loading
Fe0Cr16,100.0,0.09758493,0.08856078,0.07443883,loading
Fe0Cr16,100.0,0.09858493,0.08957078,0.1050697,loading
Fe0Cr16,100.0,0.09958493,0.0905808,0.1782869,loading
Fe0Cr16,100.0,0.1,0.09100000000000001,0.2509942,loading
Fe0Cr16,100.0,0.10001,0.09101010000000001,0.2508605,loading
Fe0Cr16,100.0,0.10002,0.09102020000000001,0.2509524,loading
Fe0Cr16,100.0,0.100035,0.0910353,0.2510945,loading
Fe0Cr16,100.0,0.1000575,0.0910581,0.2513076,loading
Fe0Cr16,100.0,0.1000913,0.0910922,0.2516272,loading
Fe0Cr16,100.0,0.1001419,0.09114330000000001,0.2521068,loading
Fe0Cr16,100.0,0.1002178,0.09122000000000001,0.2528264,loading
Fe0Cr16,100.0,0.1003317,0.091335,0.2539062,loading
Fe0Cr16,100.0,0.1005026,0.09150760000000001,0.2555331,loading
Fe0Cr16,100.0,0.1007589,0.0917665,0.2579874,loading
Fe0Cr16,100.0,0.1011433,0.0921547,0.2616864,loading
Fe0Cr16,100.0,0.10172,0.0927372,0.2673342,loading
Fe0Cr16,100.0,0.1025849,0.09361080000000001,0.2760079,loading
Fe0Cr16,100.0,0.1035849,0.0946208,0.2861722,loading
Fe0Cr16,100.0,0.1045849,0.0956308,0.2964375,loading
Fe0Cr16,100.0,0.1055849,0.0966408,0.3070343,loading
Fe0Cr16,100.0,0.1065849,0.09765080000000001,0.3176715,loading
Fe0Cr16,100.0,0.1075849,0.0986608,0.3284464,loading
Fe0Cr16,100.0,0.1085849,0.0996708,0.3395009,loading
Fe0Cr16,100.0,0.1095849,0.1006808,0.3508905,loading
Fe0Cr16,100.0,0.1105849,0.10169080000000001,0.362525,loading
Fe0Cr16,100.0,0.1115849,0.10270080000000001,0.374312,loading
Fe0Cr16,100.0,0.1125849,0.1037108,0.3863483,loading
Fe0Cr16,100.0,0.1135849,0.1047208,0.3986791,loading
Fe0Cr16,100.0,0.1145849,0.1057308,0.4112129,loading
Fe0Cr16,100.0,0.1155849,0.10674080000000001,0.4239723,loading
Fe0Cr16,100.0,0.1165849,0.10775080000000001,0.4370031,loading
Fe0Cr16,100.0,0.1175849,0.1087608,0.4502853,loading
Fe0Cr16,100.0,0.1185849,0.1097708,0.4637902,loading
Fe0Cr16,100.0,0.1195849,0.1107808,0.4775599,loading
Fe0Cr16,100.0,0.1205849,0.11179080000000001,0.4916028,loading
Fe0Cr16,100.0,0.1215849,0.1128008,0.5058517,loading
Fe0Cr16,100.0,0.1225849,0.1138108,0.5204014,loading
Fe0Cr16,100.0,0.1235849,0.1148208,0.5352094,loading
Fe0Cr16,100.0,0.1245849,0.1158308,0.5501932,loading
Fe0Cr16,100.0,0.1255849,0.11684080000000001,0.5655179,loading
Fe0Cr16,100.0,0.1265849,0.11785079999999999,0.5812613,loading
Fe0Cr16,100.0,0.1275849,0.1188608,0.5971734,loading
Fe0Cr16,100.0,0.1285849,0.11987080000000001,0.6131981,loading
Fe0Cr16,100.0,0.1295849,0.1208808,0.6294317,loading
Fe0Cr16,100.0,0.1305849,0.12189080000000001,0.6460163,loading
Fe0Cr16,100.0,0.1315849,0.12290080000000002,0.6630561,loading
Fe0Cr16,100.0,0.1325849,0.1239108,0.6803064,loading
Fe0Cr16,100.0,0.1335849,0.12492080000000001,0.698038,loading
Fe0Cr16,100.0,0.1345849,0.12593079999999998,0.7157884,loading
Fe0Cr16,100.0,0.1355849,0.1269408,0.7336856,loading
Fe0Cr16,100.0,0.1365849,0.1279508,0.7520629,loading
Fe0Cr16,100.0,0.1375849,0.1289608,0.7707867,loading
Fe0Cr16,100.0,0.1385849,0.1299708,0.7898124,loading
Fe0Cr16,100.0,0.1395849,0.13098079999999998,0.8090461,loading
Fe0Cr16,100.0,0.1405849,0.1319908,0.8286112,loading
Fe0Cr16,100.0,0.1415849,0.1330008,0.848488,loading
Fe0Cr16,100.0,0.1425849,0.13401079999999999,0.86863,loading
Fe0Cr16,100.0,0.1435849,0.1350208,0.8890865,loading
Fe0Cr16,100.0,0.1445849,0.13603079999999998,0.9098792,loading
Fe0Cr16,100.0,0.1455849,0.1370408,0.9309438,loading
Fe0Cr16,100.0,0.1465849,0.1380508,0.952233,loading
Fe0Cr16,100.0,0.1475849,0.13906079999999998,0.973997,loading
Fe0Cr16,100.0,0.1485849,0.1400708,0.9960135,loading
Fe0Cr16,100.0,0.1495849,0.14108079999999998,1.018287,loading
Fe0Cr16,100.0,0.1505849,0.1420908,1.040957,loading
Fe0Cr16,100.0,0.1515849,0.1431008,1.063928,loading
Fe0Cr16,100.0,0.1525849,0.14411079999999998,1.087191,loading
Fe0Cr16,100.0,0.1535849,0.1451208,1.110795,loading
Fe0Cr16,100.0,0.1545849,0.14613079999999998,1.13486,loading
Fe0Cr16,100.0,0.1555849,0.1471408,1.159241,loading
Fe0Cr16,100.0,0.1565849,0.1481508,1.183753,loading
Fe0Cr16,100.0,0.1575849,0.14916079999999998,1.208506,loading
Fe0Cr16,100.0,0.1585849,0.1501708,1.233563,loading
Fe0Cr16,100.0,0.1595849,0.1511808,1.259317,loading
Fe0Cr16,100.0,0.1605849,0.1521908,1.285204,loading
Fe0Cr16,100.0,0.1615849,0.1532008,1.311781,loading
Fe0Cr16,100.0,0.1625849,0.15421079999999998,1.338406,loading
Fe0Cr16,100.0,0.1635849,0.1552208,1.365102,loading
Fe0Cr16,100.0,0.1645849,0.1562308,1.392354,loading
Fe0Cr16,100.0,0.1655849,0.1572408,1.420087,loading
Fe0Cr16,100.0,0.1665849,0.1582508,1.448109,loading
Fe0Cr16,100.0,0.1675849,0.15926079999999998,1.476409,loading
Fe0Cr16,100.0,0.1685849,0.1602708,1.505148,loading
Fe0Cr16,100.0,0.1695849,0.1612808,1.534182,loading
Fe0Cr16,100.0,0.1705849,0.16229079999999999,1.563549,loading
Fe0Cr16,100.0,0.1715849,0.1633008,1.593388,loading
Fe0Cr16,100.0,0.1725849,0.16431079999999998,1.623524,loading
Fe0Cr16,100.0,0.1735849,0.1653208,1.653891,loading
Fe0Cr16,100.0,0.1745849,0.1663308,1.684766,loading
Fe0Cr16,100.0,0.1755849,0.16734079999999998,1.716088,loading
Fe0Cr16,100.0,0.1765849,0.1683508,1.747656,loading
Fe0Cr16,100.0,0.1775849,0.16936079999999998,1.779504,loading
Fe0Cr16,100.0,0.1785849,0.1703708,1.811907,loading
Fe0Cr16,100.0,0.1795849,0.1713808,1.84459,loading
Fe0Cr16,100.0,0.1805849,0.17239079999999998,1.877677,loading
Fe0Cr16,100.0,0.1815849,0.1734008,1.911058,loading
Fe0Cr16,100.0,0.1825849,0.1744108,1.944957,loading
Fe0Cr16,100.0,0.1835849,0.1754208,1.979368,loading
Fe0Cr16,100.0,0.1845849,0.1764308,2.013925,loading
Fe0Cr16,100.0,0.1855849,0.17744079999999998,2.04875,loading
Fe0Cr16,100.0,0.1865849,0.1784508,2.083888,loading
Fe0Cr16,100.0,0.1875849,0.1794608,2.119766,loading
Fe0Cr16,100.0,0.1885849,0.1804708,2.155909,loading
Fe0Cr16,100.0,0.1895849,0.1814808,2.19276,loading
Fe0Cr16,100.0,0.1905849,0.18249079999999998,2.229792,loading
Fe0Cr16,100.0,0.1915849,0.1835008,2.266843,loading
Fe0Cr16,100.0,0.1925849,0.1845108,2.304489,loading
Fe0Cr16,100.0,0.1935849,0.18552079999999999,2.342751,loading
Fe0Cr16,100.0,0.1945849,0.1865308,2.381291,loading
Fe0Cr16,100.0,0.1955849,0.18754079999999998,2.420261,loading
Fe0Cr16,100.0,0.1965849,0.1885508,2.459592,loading
Fe0Cr16,100.0,0.1975849,0.1895608,2.499292,loading
Fe0Cr16,100.0,0.1985849,0.19057079999999998,2.539589,loading
Fe0Cr16,100.0,0.1995849,0.1915808,2.580195,loading
Fe0Cr16,100.0,0.2,0.192,2.594401,loading
Fe0Cr16,100.0,0.20001,0.1920101,2.592882,loading
Fe0Cr16,100.0,0.20002,0.1920202,2.59328,loading
Fe0Cr16,100.0,0.200035,0.1920353,2.593916,loading
Fe0Cr16,100.0,0.2000575,0.19205809999999998,2.594871,loading
Fe0Cr16,100.0,0.2000912,0.1920922,2.596302,loading
Fe0Cr16,100.0,0.2001419,0.1921433,2.59845,loading
Fe0Cr16,100.0,0.2002178,0.19222,2.601671,loading
Fe0Cr16,100.0,0.2003317,0.19233499999999998,2.606504,loading
Fe0Cr16,100.0,0.2005026,0.1925076,2.613754,loading
Fe0Cr16,100.0,0.2007589,0.19276649999999998,2.624635,loading
Fe0Cr16,100.0,0.2011433,0.19315469999999998,2.641098,loading
Fe0Cr16,100.0,0.20172,0.1937372,2.665873,loading
Fe0Cr16,100.0,0.2025849,0.1946108,2.703664,loading
Fe0Cr16,100.0,0.2035849,0.19562079999999998,2.746755,loading
Fe0Cr16,100.0,0.2045849,0.1966308,2.789373,loading
Fe0Cr16,100.0,0.2055849,0.19764079999999998,2.832323,loading
Fe0Cr16,100.0,0.2065849,0.1986508,2.875936,loading
Fe0Cr16,100.0,0.2075849,0.1996608,2.919848,loading
Fe0Cr16,100.0,0.2085849,0.20067079999999998,2.964263,loading
Fe0Cr16,100.0,0.2095849,0.2016808,3.008978,loading
Fe0Cr16,100.0,0.2105849,0.2026908,3.05422,loading
Fe0Cr16,100.0,0.2115849,0.2037008,3.100138,loading
Fe0Cr16,100.0,0.2125849,0.2047108,3.146319,loading
Fe0Cr16,100.0,0.2135849,0.20572079999999998,3.19275,loading
Fe0Cr16,100.0,0.2145849,0.2067308,3.239471,loading
Fe0Cr16,100.0,0.2155849,0.2077408,3.286887,loading
Fe0Cr16,100.0,0.2165849,0.2087508,3.334907,loading
Fe0Cr16,100.0,0.2175849,0.2097608,3.383413,loading
Fe0Cr16,100.0,0.2185849,0.21077079999999998,3.432381,loading
Fe0Cr16,100.0,0.2195849,0.2117808,3.481403,loading
Fe0Cr16,100.0,0.2205849,0.2127908,3.530853,loading
Fe0Cr16,100.0,0.2215849,0.21380079999999999,3.581159,loading
Fe0Cr16,100.0,0.2225849,0.2148108,3.631765,loading
Fe0Cr16,100.0,0.2235849,0.21582079999999998,3.682812,loading
Fe0Cr16,100.0,0.2245849,0.2168308,3.734209,loading
Fe0Cr16,100.0,0.2255849,0.2178408,3.786351,loading
Fe0Cr16,100.0,0.2265849,0.21885079999999998,3.838855,loading
Fe0Cr16,100.0,0.2275849,0.2198608,3.89169,loading
Fe0Cr16,100.0,0.2285849,0.22087079999999998,3.944793,loading
Fe0Cr16,100.0,0.2295849,0.2218808,3.998634,loading
Fe0Cr16,100.0,0.2305849,0.2228908,4.053103,loading
Fe0Cr16,100.0,0.2315849,0.22390079999999998,4.108135,loading
Fe0Cr16,100.0,0.2325849,0.2249108,4.163357,loading
Fe0Cr16,100.0,0.2335849,0.2259208,4.218843,loading
Fe0Cr16,100.0,0.2345849,0.2269308,4.274986,loading
Fe0Cr16,100.0,0.2355849,0.2279408,4.331801,loading
Fe0Cr16,100.0,0.2365849,0.22895079999999998,4.388949,loading
Fe0Cr16,100.0,0.2375849,0.2299608,4.446565,loading
Fe0Cr16,100.0,0.2385849,0.2309708,4.504649,loading
Fe0Cr16,100.0,0.2395849,0.2319808,4.563398,loading
Fe0Cr16,100.0,0.2405849,0.2329908,4.622718,loading
Fe0Cr16,100.0,0.2415849,0.23400079999999998,4.682237,loading
Fe0Cr16,100.0,0.2425849,0.2350108,4.742076,loading
Fe0Cr16,100.0,0.2435849,0.2360208,4.80254,loading
Fe0Cr16,100.0,0.2445849,0.23703079999999999,4.863697,loading
Fe0Cr16,100.0,0.2455849,0.2380408,4.925596,loading
Fe0Cr16,100.0,0.2465849,0.23905079999999998,4.987704,loading
Fe0Cr16,100.0,0.2475849,0.24006080000000002,5.050318,loading
Fe0Cr16,100.0,0.2485849,0.24107079999999997,5.11348,loading
Fe0Cr16,100.0,0.2495849,0.24208079999999998,5.177363,loading
Fe0Cr16,100.0,0.2505849,0.2430908,5.241693,loading
Fe0Cr16,100.0,0.2515849,0.2441008,5.306495,loading
Fe0Cr16,100.0,0.2525849,0.24511080000000002,5.371778,loading
Fe0Cr16,100.0,0.2535849,0.24612079999999997,5.437896,loading
Fe0Cr16,100.0,0.2545849,0.24713079999999998,5.504533,loading
Fe0Cr16,100.0,0.2555849,0.2481408,5.571217,loading
Fe0Cr16,100.0,0.2565849,0.2491508,5.63855,loading
Fe0Cr16,100.0,0.2575849,0.2501608,5.706337,loading
Fe0Cr16,100.0,0.2585849,0.25117079999999997,5.774991,loading
Fe0Cr16,100.0,0.2595849,0.2521808,5.844501,loading
Fe0Cr16,100.0,0.2605849,0.2531908,5.914214,loading
Fe0Cr16,100.0,0.2615849,0.2542008,5.984396,loading
Fe0Cr16,100.0,0.2625849,0.2552108,6.054998,loading
Fe0Cr16,100.0,0.2635849,0.25622079999999997,6.126401,loading
Fe0Cr16,100.0,0.2645849,0.2572308,6.198359,loading
Fe0Cr16,100.0,0.2655849,0.2582408,6.270848,loading
Fe0Cr16,100.0,0.2665849,0.2592508,6.343877,loading
Fe0Cr16,100.0,0.2675849,0.2602608,6.417474,loading
Fe0Cr16,100.0,0.2685849,0.26127079999999997,6.491882,loading
Fe0Cr16,100.0,0.2695849,0.2622808,6.566528,loading
Fe0Cr16,100.0,0.2705849,0.2632908,6.641608,loading
Fe0Cr16,100.0,0.2715849,0.2643008,6.717337,loading
Fe0Cr16,100.0,0.2725849,0.2653108,6.793946,loading
Fe0Cr16,100.0,0.2735849,0.26632079999999997,6.870972,loading
Fe0Cr16,100.0,0.2745849,0.2673308,6.948518,loading
Fe0Cr16,100.0,0.2755849,0.2683408,7.026505,loading
Fe0Cr16,100.0,0.2765849,0.2693508,7.105297,loading
Fe0Cr16,100.0,0.2775849,0.2703608,7.184606,loading
Fe0Cr16,100.0,0.2785849,0.27137079999999997,7.264486,loading
Fe0Cr16,100.0,0.2795849,0.2723808,7.344923,loading
Fe0Cr16,100.0,0.2805849,0.2733908,7.425809,loading
Fe0Cr16,100.0,0.2815849,0.2744008,7.507655,loading
Fe0Cr16,100.0,0.2825849,0.2754108,7.590247,loading
Fe0Cr16,100.0,0.2835849,0.27642079999999997,7.672872,loading
Fe0Cr16,100.0,0.2845849,0.2774308,7.755913,loading
Fe0Cr16,100.0,0.2855849,0.2784408,7.839803,loading
Fe0Cr16,100.0,0.2865849,0.2794508,7.92419,loading
Fe0Cr16,100.0,0.2875849,0.2804608,8.009807,loading
Fe0Cr16,100.0,0.2885849,0.28147079999999997,8.09584,loading
Fe0Cr16,100.0,0.2895849,0.2824808,8.18223,loading
Fe0Cr16,100.0,0.2905849,0.2834908,8.268847,loading
Fe0Cr16,100.0,0.2915849,0.2845008,8.356338,loading
Fe0Cr16,100.0,0.2925849,0.2855108,8.444716,loading
Fe0Cr16,100.0,0.2935849,0.28652079999999996,8.53349,loading
Fe0Cr16,100.0,0.2945849,0.2875308,8.622992,loading
Fe0Cr16,100.0,0.2955849,0.2885408,8.712895,loading
Fe0Cr16,100.0,0.2965849,0.2895508,8.803743,loading
Fe0Cr16,100.0,0.2975849,0.2905608,8.89497,loading
Fe0Cr16,100.0,0.2985849,0.2915708,8.986654,loading
Fe0Cr16,100.0,0.2995849,0.2925808,9.079178,loading
Fe0Cr16,100.0,0.3,0.293,9.111291,loading
Fe0Cr16,100.0,0.30001,0.2930101,9.10758,loading
Fe0Cr16,100.0,0.30002,0.2930202,9.108475,loading
Fe0Cr16,100.0,0.300035,0.2930353,9.109932,loading
Fe0Cr16,100.0,0.3000575,0.2930581,9.112117,loading
Fe0Cr16,100.0,0.3000913,0.29309219999999997,9.115396,loading
Fe0Cr16,100.0,0.3001419,0.2931433,9.120314,loading
Fe0Cr16,100.0,0.3002178,0.29322,9.127691,loading
Fe0Cr16,100.0,0.3003317,0.293335,9.138763,loading
Fe0Cr16,100.0,0.3005026,0.2935076,9.155371,loading
Fe0Cr16,100.0,0.3007589,0.2937665,9.180285,loading
Fe0Cr16,100.0,0.3011433,0.2941547,9.217712,loading
Fe0Cr16,100.0,0.30172,0.2947372,9.274027,loading
Fe0Cr16,100.0,0.3025849,0.2956108,9.358799,loading
Fe0Cr16,100.0,0.3035849,0.2966208,9.455453,loading
Fe0Cr16,100.0,0.3045849,0.2976308,9.551133,loading
Fe0Cr16,100.0,0.3055849,0.2986408,9.647301,loading
Fe0Cr16,100.0,0.3065849,0.2996508,9.74418,loading
Fe0Cr16,100.0,0.3075849,0.3006608,9.84171,loading
Fe0Cr16,100.0,0.3085849,0.3016708,9.9398,loading
Fe0Cr16,100.0,0.3095849,0.30268079999999997,10.03865,loading
Fe0Cr16,100.0,0.3105849,0.3036908,10.13858,loading
Fe0Cr16,100.0,0.3115849,0.3047008,10.23864,loading
Fe0Cr16,100.0,0.3125849,0.3057108,10.33876,loading
Fe0Cr16,100.0,0.3135849,0.3067208,10.44022,loading
Fe0Cr16,100.0,0.3145849,0.30773079999999997,10.54186,loading
Fe0Cr16,100.0,0.3155849,0.3087408,10.64484,loading
Fe0Cr16,100.0,0.3165849,0.3097508,10.74856,loading
Fe0Cr16,100.0,0.3175849,0.3107608,10.85279,loading
Fe0Cr16,100.0,0.3185849,0.3117708,10.9572,loading
Fe0Cr16,100.0,0.3195849,0.31278079999999997,11.06217,loading
Fe0Cr16,100.0,0.3205849,0.3137908,11.16808,loading
Fe0Cr16,100.0,0.3215849,0.3148008,11.27487,loading
Fe0Cr16,100.0,0.3225849,0.3158108,11.38218,loading
Fe0Cr16,100.0,0.3235849,0.3168208,11.49008,loading
Fe0Cr16,100.0,0.3245849,0.31783079999999997,11.59883,loading
Fe0Cr16,100.0,0.3255849,0.3188408,11.70812,loading
Fe0Cr16,100.0,0.3265849,0.3198508,11.81788,loading
Fe0Cr16,100.0,0.3275849,0.3208608,11.92866,loading
Fe0Cr16,100.0,0.3285849,0.3218708,12.04002,loading
Fe0Cr16,100.0,0.3295849,0.32288079999999997,12.15185,loading
Fe0Cr16,100.0,0.3305849,0.3238908,12.26452,loading
Fe0Cr16,100.0,0.3315849,0.3249008,12.37797,loading
Fe0Cr16,100.0,0.3325849,0.3259108,12.49201,loading
Fe0Cr16,100.0,0.3335849,0.3269208,12.60658,loading
Fe0Cr16,100.0,0.3345849,0.32793079999999997,12.72209,loading
Fe0Cr16,100.0,0.3355849,0.3289408,12.83809,loading
Fe0Cr16,100.0,0.3365849,0.3299508,12.95488,loading
Fe0Cr16,100.0,0.3375849,0.3309608,13.07217,loading
Fe0Cr16,100.0,0.3385849,0.3319708,13.19087,loading
Fe0Cr16,100.0,0.3395849,0.33298079999999997,13.30989,loading
Fe0Cr16,100.0,0.3405849,0.3339908,13.42899,loading
Fe0Cr16,100.0,0.3415849,0.3350008,13.54904,loading
Fe0Cr16,100.0,0.3425849,0.3360108,13.66975,loading
Fe0Cr16,100.0,0.3435849,0.3370208,13.79143,loading
Fe0Cr16,100.0,0.3445849,0.33803079999999996,13.9142,loading
Fe0Cr16,100.0,0.3455849,0.3390408,14.03767,loading
Fe0Cr16,100.0,0.3465849,0.3400508,14.16144,loading
Fe0Cr16,100.0,0.3475849,0.3410608,14.28547,loading
Fe0Cr16,100.0,0.3485849,0.3420708,14.41057,loading
